driveID,date,time,HR
driver19,2017/5/4,12:34:25,82.7
driver19,2017/5/4,12:34:25,87.4
driver19,2017/5/4,12:34:26,80.5
driver19,2017/5/4,12:34:26,81.4
driver19,2017/5/4,12:34:26,80.5
driver19,2017/5/4,12:34:27,85.9
driver19,2017/5/4,12:34:27,84.5
driver19,2017/5/4,12:34:28,79.3
driver19,2017/5/4,12:34:28,85.9
driver19,2017/5/4,12:34:28,83.6
driver19,2017/5/4,12:34:29,79.7
driver19,2017/5/4,12:34:29,81.4
driver19,2017/5/4,12:34:30,80.5
driver19,2017/5/4,12:34:30,90.4
driver19,2017/5/4,12:34:30,83.1
driver19,2017/5/4,12:34:31,84
driver19,2017/5/4,12:34:31,83.1
driver19,2017/5/4,12:34:32,86.4
driver19,2017/5/4,12:34:32,89.9
driver19,2017/5/4,12:34:33,92.6
driver19,2017/5/4,12:34:33,80.9
driver19,2017/5/4,12:34:33,77.3
driver19,2017/5/4,12:34:34,82.2
driver19,2017/5/4,12:34:34,79.3
driver19,2017/5/4,12:34:34,76.5
driver19,2017/5/4,12:34:35,83.1
driver19,2017/5/4,12:34:35,82.7
driver19,2017/5/4,12:34:36,101.2
driver19,2017/5/4,12:34:36,108.3
driver19,2017/5/4,12:34:37,88.4
driver19,2017/5/4,12:34:37,80.5
driver19,2017/5/4,12:34:38,82.2
driver19,2017/5/4,12:34:38,81.4
driver19,2017/5/4,12:34:38,85.9
driver19,2017/5/4,12:34:39,79.7
driver19,2017/5/4,12:34:39,83.6
driver19,2017/5/4,12:34:40,76.5
driver19,2017/5/4,12:34:40,75.7
driver19,2017/5/4,12:34:40,80.1
driver19,2017/5/4,12:34:41,80.9
driver19,2017/5/4,12:34:41,86.4
driver19,2017/5/4,12:34:41,80.5
driver19,2017/5/4,12:34:42,82.7
driver19,2017/5/4,12:34:42,80.5
driver19,2017/5/4,12:34:43,84.9
driver19,2017/5/4,12:34:43,79.3
driver19,2017/5/4,12:34:43,80.1
driver19,2017/5/4,12:34:44,81.8
driver19,2017/5/4,12:34:44,77.3
driver19,2017/5/4,12:34:45,81.4
driver19,2017/5/4,12:34:45,82.7
driver19,2017/5/4,12:34:45,85.9
driver19,2017/5/4,12:34:46,79.7
driver19,2017/5/4,12:34:46,84.9
driver19,2017/5/4,12:34:47,82.2
driver19,2017/5/4,12:34:47,84
driver19,2017/5/4,12:34:48,94.3
driver19,2017/5/4,12:34:48,47.4
driver19,2017/5/4,12:34:48,153.8
driver19,2017/5/4,12:34:48,92.6
driver19,2017/5/4,12:34:48,104.6
driver19,2017/5/4,12:34:49,155.4
driver19,2017/5/4,12:34:49,122.1
driver19,2017/5/4,12:34:49,31.9
driver19,2017/5/4,12:34:50,79.7
driver19,2017/5/4,12:34:50,161.9
driver19,2017/5/4,12:34:50,155.4
driver19,2017/5/4,12:34:51,122.1
driver19,2017/5/4,12:34:51,31.9
driver19,2017/5/4,12:34:51,79.7
driver19,2017/5/4,12:34:52,129.2
driver19,2017/5/4,12:34:52,161.9
driver19,2017/5/4,12:34:52,52.1
driver19,2017/5/4,12:34:52,169
driver19,2017/5/4,12:34:53,104.6
driver19,2017/5/4,12:34:53,52.1
driver19,2017/5/4,12:34:53,82.2
driver19,2017/5/4,12:34:54,147.9
driver19,2017/5/4,12:34:54,84.9
driver19,2017/5/4,12:34:55,106.8
driver19,2017/5/4,12:34:55,80.9
driver19,2017/5/4,12:34:55,84
driver19,2017/5/4,12:34:56,87.4
driver19,2017/5/4,12:34:56,176.8
driver19,2017/5/4,12:34:57,86.4
driver19,2017/5/4,12:34:57,84.5
driver19,2017/5/4,12:34:58,84.5
driver19,2017/5/4,12:34:58,85.4
driver19,2017/5/4,12:34:58,91.5
driver19,2017/5/4,12:34:59,103.2
driver19,2017/5/4,12:34:59,96.7
driver19,2017/5/4,12:34:59,89.9
driver19,2017/5/4,12:35:00,92.6
driver19,2017/5/4,12:35:00,85.9
driver19,2017/5/4,12:35:01,81.8
driver19,2017/5/4,12:35:01,81.8
driver19,2017/5/4,12:35:01,84
driver19,2017/5/4,12:35:02,84.5
driver19,2017/5/4,12:35:02,77.3
driver19,2017/5/4,12:35:03,130.3
driver19,2017/5/4,12:35:03,37.3
driver19,2017/5/4,12:35:03,91
driver19,2017/5/4,12:35:04,85.4
driver19,2017/5/4,12:35:04,82.2
driver19,2017/5/4,12:35:05,83.6
driver19,2017/5/4,12:35:05,80.9
driver19,2017/5/4,12:35:05,84
driver19,2017/5/4,12:35:06,82.7
driver19,2017/5/4,12:35:06,79.7
driver19,2017/5/4,12:35:07,85.9
driver19,2017/5/4,12:35:07,84
driver19,2017/5/4,12:35:07,84
driver19,2017/5/4,12:35:08,79.7
driver19,2017/5/4,12:35:08,84.9
driver19,2017/5/4,12:35:09,83.6
driver19,2017/5/4,12:35:09,98.6
driver19,2017/5/4,12:35:10,81.8
driver19,2017/5/4,12:35:10,156.9
driver19,2017/5/4,12:35:11,109.8
driver19,2017/5/4,12:35:11,127.1
driver19,2017/5/4,12:35:11,60.5
driver19,2017/5/4,12:35:11,33.7
driver19,2017/5/4,12:35:12,145.1
driver19,2017/5/4,12:35:12,78.4
driver19,2017/5/4,12:35:12,84
driver19,2017/5/4,12:35:13,123
driver19,2017/5/4,12:35:13,103.2
driver19,2017/5/4,12:35:14,94.9
driver19,2017/5/4,12:35:14,113.9
driver19,2017/5/4,12:35:14,103.2
driver19,2017/5/4,12:35:15,86.9
driver19,2017/5/4,12:35:15,106.8
driver19,2017/5/4,12:35:16,121.1
driver19,2017/5/4,12:35:16,83.1
driver19,2017/5/4,12:35:16,125
driver19,2017/5/4,12:35:17,93.8
driver19,2017/5/4,12:35:17,124
driver19,2017/5/4,12:35:18,110.6
driver19,2017/5/4,12:35:18,68.9
driver19,2017/5/4,12:35:18,87.4
driver19,2017/5/4,12:35:18,99.2
driver19,2017/5/4,12:35:19,143.7
driver19,2017/5/4,12:35:19,109.1
driver19,2017/5/4,12:35:19,8.4
driver19,2017/5/4,12:35:20,112.2
driver19,2017/5/4,12:35:20,28
driver19,2017/5/4,12:35:20,128.2
driver19,2017/5/4,12:35:20,118.3
driver19,2017/5/4,12:35:21,68
driver19,2017/5/4,12:35:21,73.2
driver19,2017/5/4,12:35:21,80.5
driver19,2017/5/4,12:35:22,139.8
driver19,2017/5/4,12:35:22,96.7
driver19,2017/5/4,12:35:22,100.5
driver19,2017/5/4,12:35:23,132.6
driver19,2017/5/4,12:35:23,50.6
driver19,2017/5/4,12:35:23,18.5
driver19,2017/5/4,12:35:23,91.5
driver19,2017/5/4,12:35:24,36.7
driver19,2017/5/4,12:35:24,63.5
driver19,2017/5/4,12:35:24,123
driver19,2017/5/4,12:35:25,172.8
driver19,2017/5/4,12:35:25,133.7
driver19,2017/5/4,12:35:26,149.3
driver19,2017/5/4,12:35:26,120.1
driver19,2017/5/4,12:35:26,72.9
driver19,2017/5/4,12:35:26,68.9
driver19,2017/5/4,12:35:27,77.3
driver19,2017/5/4,12:35:27,76.5
driver19,2017/5/4,12:35:28,78.8
driver19,2017/5/4,12:35:28,74.6
driver19,2017/5/4,12:35:28,73.2
driver19,2017/5/4,12:35:29,73.2
driver19,2017/5/4,12:35:29,73.2
driver19,2017/5/4,12:35:29,72.2
driver19,2017/5/4,12:35:30,70.8
driver19,2017/5/4,12:35:30,72.5
driver19,2017/5/4,12:35:31,72.9
driver19,2017/5/4,12:35:31,73.2
driver19,2017/5/4,12:35:31,146.5
driver19,2017/5/4,12:35:32,2964
driver19,2017/5/4,12:35:32,137.3
driver19,2017/5/4,12:35:32,99.9
driver19,2017/5/4,12:35:33,88.9
driver19,2017/5/4,12:35:33,87.4
driver19,2017/5/4,12:35:33,80.1
driver19,2017/5/4,12:35:34,80.9
driver19,2017/5/4,12:35:34,86.9
driver19,2017/5/4,12:35:35,88.4
driver19,2017/5/4,12:35:35,92.1
driver19,2017/5/4,12:35:36,89.9
driver19,2017/5/4,12:35:36,91.5
driver19,2017/5/4,12:35:36,89.9
driver19,2017/5/4,12:35:37,84
driver19,2017/5/4,12:35:37,82.7
driver19,2017/5/4,12:35:38,89.4
driver19,2017/5/4,12:35:39,163.6
driver19,2017/5/4,12:35:39,68
driver19,2017/5/4,12:35:40,69.9
driver19,2017/5/4,12:35:40,92.1
driver19,2017/5/4,12:35:40,99.2
driver19,2017/5/4,12:35:40,13
driver19,2017/5/4,12:35:41,69.3
driver19,2017/5/4,12:35:41,81.4
driver19,2017/5/4,12:35:42,145.1
driver19,2017/5/4,12:35:42,92.1
driver19,2017/5/4,12:35:42,165.4
driver19,2017/5/4,12:35:42,17.1
driver19,2017/5/4,12:35:43,113.1
driver19,2017/5/4,12:35:43,100.5
driver19,2017/5/4,12:35:44,94.9
driver19,2017/5/4,12:35:44,92.6
driver19,2017/5/4,12:35:44,102.5
driver19,2017/5/4,12:35:45,41
driver19,2017/5/4,12:35:45,85.4
driver19,2017/5/4,12:35:45,68.3
driver19,2017/5/4,12:35:45,77.7
driver19,2017/5/4,12:35:46,102.5
driver19,2017/5/4,12:35:46,98.6
driver19,2017/5/4,12:35:46,87.9
driver19,2017/5/4,12:35:47,119.2
driver19,2017/5/4,12:35:47,115.6
driver19,2017/5/4,12:35:48,49.3
driver19,2017/5/4,12:35:48,7.6
driver19,2017/5/4,12:35:48,36.9
driver19,2017/5/4,12:35:48,70.5
driver19,2017/5/4,12:35:48,67.4
driver19,2017/5/4,12:35:49,169
driver19,2017/5/4,12:35:49,74.3
driver19,2017/5/4,12:35:50,73.2
driver19,2017/5/4,12:35:50,36.9
driver19,2017/5/4,12:35:51,73.6
driver19,2017/5/4,12:35:51,48.2
driver19,2017/5/4,12:35:51,27.5
driver19,2017/5/4,12:35:51,132.6
driver19,2017/5/4,12:35:52,139.8
driver19,2017/5/4,12:35:52,153.8
driver19,2017/5/4,12:35:53,72.2
driver19,2017/5/4,12:35:53,84
driver19,2017/5/4,12:35:53,74.3
driver19,2017/5/4,12:35:53,91.5
driver19,2017/5/4,12:35:54,74.3
driver19,2017/5/4,12:35:54,72.2
driver19,2017/5/4,12:35:54,86.9
driver19,2017/5/4,12:35:55,75
driver19,2017/5/4,12:35:55,72.2
driver19,2017/5/4,12:35:55,109.1
driver19,2017/5/4,12:35:56,83.1
driver19,2017/5/4,12:35:56,80.9
driver19,2017/5/4,12:35:57,84
driver19,2017/5/4,12:35:57,74.6
driver19,2017/5/4,12:35:57,80.1
driver19,2017/5/4,12:35:58,83.1
driver19,2017/5/4,12:35:58,84
driver19,2017/5/4,12:35:58,74.3
driver19,2017/5/4,12:35:59,78
driver19,2017/5/4,12:35:59,74.6
driver19,2017/5/4,12:36:00,79.7
driver19,2017/5/4,12:36:00,84.5
driver19,2017/5/4,12:36:00,81.8
driver19,2017/5/4,12:36:01,82.7
driver19,2017/5/4,12:36:01,75.4
driver19,2017/5/4,12:36:02,75
driver19,2017/5/4,12:36:02,81.4
driver19,2017/5/4,12:36:02,79.3
driver19,2017/5/4,12:36:03,75.4
driver19,2017/5/4,12:36:03,89.9
driver19,2017/5/4,12:36:03,91.5
driver19,2017/5/4,12:36:04,74.3
driver19,2017/5/4,12:36:04,75.7
driver19,2017/5/4,12:36:05,77.3
driver19,2017/5/4,12:36:05,73.2
driver19,2017/5/4,12:36:05,78.8
driver19,2017/5/4,12:36:06,75.4
driver19,2017/5/4,12:36:06,73.6
driver19,2017/5/4,12:36:07,75.7
driver19,2017/5/4,12:36:07,76.5
driver19,2017/5/4,12:36:07,70.8
driver19,2017/5/4,12:36:08,69.9
driver19,2017/5/4,12:36:08,71.5
driver19,2017/5/4,12:36:08,71.8
driver19,2017/5/4,12:36:09,72.2
driver19,2017/5/4,12:36:09,71.8
driver19,2017/5/4,12:36:09,85.9
driver19,2017/5/4,12:36:10,72.9
driver19,2017/5/4,12:36:10,71.5
driver19,2017/5/4,12:36:10,72.2
driver19,2017/5/4,12:36:11,70.5
driver19,2017/5/4,12:36:11,149.3
driver19,2017/5/4,12:36:11,103.9
driver19,2017/5/4,12:36:12,120.1
driver19,2017/5/4,12:36:12,81.4
driver19,2017/5/4,12:36:12,42
driver19,2017/5/4,12:36:13,78.8
driver19,2017/5/4,12:36:13,78
driver19,2017/5/4,12:36:13,76.1
driver19,2017/5/4,12:36:13,85.9
driver19,2017/5/4,12:36:14,77.3
driver19,2017/5/4,12:36:14,77.7
driver19,2017/5/4,12:36:15,156.9
driver19,2017/5/4,12:36:15,114.8
driver19,2017/5/4,12:36:15,149.3
driver19,2017/5/4,12:36:16,78
driver19,2017/5/4,12:36:16,80.9
driver19,2017/5/4,12:36:16,86.4
driver19,2017/5/4,12:36:17,93.2
driver19,2017/5/4,12:36:17,131.4
driver19,2017/5/4,12:36:17,76.5
driver19,2017/5/4,12:36:18,81.8
driver19,2017/5/4,12:36:18,88.4
driver19,2017/5/4,12:36:19,89.4
driver19,2017/5/4,12:36:19,82.7
driver19,2017/5/4,12:36:19,91.5
driver19,2017/5/4,12:36:20,92.1
driver19,2017/5/4,12:36:20,96.7
driver19,2017/5/4,12:36:20,83.1
driver19,2017/5/4,12:36:21,97.3
driver19,2017/5/4,12:36:21,73.9
driver19,2017/5/4,12:36:21,84.5
driver19,2017/5/4,12:36:22,81.8
driver19,2017/5/4,12:36:22,80.5
driver19,2017/5/4,12:36:23,85.9
driver19,2017/5/4,12:36:23,82.2
driver19,2017/5/4,12:36:23,87.9
driver19,2017/5/4,12:36:24,85.9
driver19,2017/5/4,12:36:24,81.4
driver19,2017/5/4,12:36:25,113.1
driver19,2017/5/4,12:36:25,72.5
driver19,2017/5/4,12:36:25,109.1
driver19,2017/5/4,12:36:25,87.9
driver19,2017/5/4,12:36:26,137.3
driver19,2017/5/4,12:36:26,82.7
driver19,2017/5/4,12:36:26,64.3
driver19,2017/5/4,12:36:27,96.1
driver19,2017/5/4,12:36:27,68
driver19,2017/5/4,12:36:27,113.9
driver19,2017/5/4,12:36:27,68
driver19,2017/5/4,12:36:28,87.4
driver19,2017/5/4,12:36:28,75.4
driver19,2017/5/4,12:36:28,69.9
driver19,2017/5/4,12:36:29,76.1
driver19,2017/5/4,12:36:29,76.5
driver19,2017/5/4,12:36:29,78.8
driver19,2017/5/4,12:36:30,75
driver19,2017/5/4,12:36:30,76.5
driver19,2017/5/4,12:36:31,78.4
driver19,2017/5/4,12:36:31,80.5
driver19,2017/5/4,12:36:31,99.2
driver19,2017/5/4,12:36:32,72.2
driver19,2017/5/4,12:36:32,71.5
driver19,2017/5/4,12:36:32,74.6
driver19,2017/5/4,12:36:33,74.6
driver19,2017/5/4,12:36:33,72.5
driver19,2017/5/4,12:36:33,70.5
driver19,2017/5/4,12:36:34,71.5
driver19,2017/5/4,12:36:34,67.1
driver19,2017/5/4,12:36:34,76.5
driver19,2017/5/4,12:36:35,74.3
driver19,2017/5/4,12:36:35,73.6
driver19,2017/5/4,12:36:36,69.6
driver19,2017/5/4,12:36:36,68.6
driver19,2017/5/4,12:36:36,72.2
driver19,2017/5/4,12:36:37,71.8
driver19,2017/5/4,12:36:37,71.2
driver19,2017/5/4,12:36:37,71.8
driver19,2017/5/4,12:36:38,93.8
driver19,2017/5/4,12:36:38,29.9
driver19,2017/5/4,12:36:38,61
driver19,2017/5/4,12:36:39,93.8
driver19,2017/5/4,12:36:39,89.9
driver19,2017/5/4,12:36:39,92.6
driver19,2017/5/4,12:36:40,88.9
driver19,2017/5/4,12:36:40,90.4
driver19,2017/5/4,12:36:41,79.7
driver19,2017/5/4,12:36:41,81.8
driver19,2017/5/4,12:36:41,84.5
driver19,2017/5/4,12:36:42,86.9
driver19,2017/5/4,12:36:42,87.9
driver19,2017/5/4,12:36:43,98.6
driver19,2017/5/4,12:36:43,82.2
driver19,2017/5/4,12:36:44,80.9
driver19,2017/5/4,12:36:44,92.6
driver19,2017/5/4,12:36:44,93.2
driver19,2017/5/4,12:36:45,88.4
driver19,2017/5/4,12:36:45,79.3
driver19,2017/5/4,12:36:45,81.4
driver19,2017/5/4,12:36:46,80.9
driver19,2017/5/4,12:36:46,84.9
driver19,2017/5/4,12:36:47,84
driver19,2017/5/4,12:36:47,91.5
driver19,2017/5/4,12:36:48,83.1
driver19,2017/5/4,12:36:48,82.2
driver19,2017/5/4,12:36:48,88.4
driver19,2017/5/4,12:36:49,85.4
driver19,2017/5/4,12:36:49,97.3
driver19,2017/5/4,12:36:50,94.9
driver19,2017/5/4,12:36:50,81.4
driver19,2017/5/4,12:36:50,96.1
driver19,2017/5/4,12:36:51,78.4
driver19,2017/5/4,12:36:51,75.7
driver19,2017/5/4,12:36:51,80.9
driver19,2017/5/4,12:36:52,83.6
driver19,2017/5/4,12:36:52,86.9
driver19,2017/5/4,12:36:53,87.4
driver19,2017/5/4,12:36:53,97.9
driver19,2017/5/4,12:36:54,106.8
driver19,2017/5/4,12:36:54,97.9
driver19,2017/5/4,12:36:54,101.8
driver19,2017/5/4,12:36:54,84
driver19,2017/5/4,12:36:55,91.5
driver19,2017/5/4,12:36:55,80.5
driver19,2017/5/4,12:36:56,80.9
driver19,2017/5/4,12:36:56,84
driver19,2017/5/4,12:36:56,69.9
driver19,2017/5/4,12:36:57,66.3
driver19,2017/5/4,12:36:57,70.2
driver19,2017/5/4,12:36:57,74.6
driver19,2017/5/4,12:36:58,74.6
driver19,2017/5/4,12:36:58,72.5
driver19,2017/5/4,12:36:58,71.8
driver19,2017/5/4,12:36:59,70.8
driver19,2017/5/4,12:36:59,72.2
driver19,2017/5/4,12:37:00,70.8
driver19,2017/5/4,12:37:00,77.7
driver19,2017/5/4,12:37:00,83.6
driver19,2017/5/4,12:37:01,75
driver19,2017/5/4,12:37:01,89.9
driver19,2017/5/4,12:37:01,76.5
driver19,2017/5/4,12:37:02,78
driver19,2017/5/4,12:37:02,73.6
driver19,2017/5/4,12:37:02,73.9
driver19,2017/5/4,12:37:03,75.7
driver19,2017/5/4,12:37:03,67.7
driver19,2017/5/4,12:37:04,101.8
driver19,2017/5/4,12:37:04,72.2
driver19,2017/5/4,12:37:04,72.5
driver19,2017/5/4,12:37:05,77.7
driver19,2017/5/4,12:37:05,75.4
driver19,2017/5/4,12:37:06,77.7
driver19,2017/5/4,12:37:06,76.5
driver19,2017/5/4,12:37:06,109.1
driver19,2017/5/4,12:37:07,100.5
driver19,2017/5/4,12:37:07,76.9
driver19,2017/5/4,12:37:08,108.3
driver19,2017/5/4,12:37:08,136.1
driver19,2017/5/4,12:37:08,87.4
driver19,2017/5/4,12:37:09,91.5
driver19,2017/5/4,12:37:09,61.2
driver19,2017/5/4,12:37:09,103.9
driver19,2017/5/4,12:37:10,94.9
driver19,2017/5/4,12:37:10,127.1
driver19,2017/5/4,12:37:10,163.6
driver19,2017/5/4,12:37:10,16.2
driver19,2017/5/4,12:37:11,189.9
driver19,2017/5/4,12:37:11,85.4
driver19,2017/5/4,12:37:12,46.9
driver19,2017/5/4,12:37:12,113.9
driver19,2017/5/4,12:37:12,86.9
driver19,2017/5/4,12:37:13,84
driver19,2017/5/4,12:37:13,117.4
driver19,2017/5/4,12:37:13,10.4
driver19,2017/5/4,12:37:13,120.1
driver19,2017/5/4,12:37:14,108.3
driver19,2017/5/4,12:37:14,107.5
driver19,2017/5/4,12:37:15,100.5
driver19,2017/5/4,12:37:15,100.5
driver19,2017/5/4,12:37:16,94.9
driver19,2017/5/4,12:37:16,99.2
driver19,2017/5/4,12:37:17,95.5
driver19,2017/5/4,12:37:17,100.5
driver19,2017/5/4,12:37:18,95.5
driver19,2017/5/4,12:37:18,96.1
driver19,2017/5/4,12:37:19,98.6
driver19,2017/5/4,12:37:19,101.2
driver19,2017/5/4,12:37:20,103.9
driver19,2017/5/4,12:37:20,92.1
driver19,2017/5/4,12:37:21,97.9
driver19,2017/5/4,12:37:21,103.9
driver19,2017/5/4,12:37:22,102.5
driver19,2017/5/4,12:37:22,96.1
driver19,2017/5/4,12:37:22,85.4
driver19,2017/5/4,12:37:23,91
driver19,2017/5/4,12:37:23,101.2
driver19,2017/5/4,12:37:24,95.5
driver19,2017/5/4,12:37:24,94.3
driver19,2017/5/4,12:37:25,97.3
driver19,2017/5/4,12:37:25,99.2
driver19,2017/5/4,12:37:26,92.6
driver19,2017/5/4,12:37:26,94.3
driver19,2017/5/4,12:37:26,94.9
driver19,2017/5/4,12:37:27,93.2
driver19,2017/5/4,12:37:27,105.3
driver19,2017/5/4,12:37:28,103.9
driver19,2017/5/4,12:37:28,104.6
driver19,2017/5/4,12:37:29,101.8
driver19,2017/5/4,12:37:29,99.9
driver19,2017/5/4,12:37:30,105.3
driver19,2017/5/4,12:37:30,102.5
driver19,2017/5/4,12:37:31,106.8
driver19,2017/5/4,12:37:31,97.9
driver19,2017/5/4,12:37:32,95.5
driver19,2017/5/4,12:37:32,96.1
driver19,2017/5/4,12:37:33,101.8
driver19,2017/5/4,12:37:33,101.8
driver19,2017/5/4,12:37:34,101.8
driver19,2017/5/4,12:37:34,100.5
driver19,2017/5/4,12:37:35,98.6
driver19,2017/5/4,12:37:35,99.9
driver19,2017/5/4,12:37:36,99.2
driver19,2017/5/4,12:37:36,94.3
driver19,2017/5/4,12:37:37,97.3
driver19,2017/5/4,12:37:37,101.8
driver19,2017/5/4,12:37:37,98.6
driver19,2017/5/4,12:37:38,97.9
driver19,2017/5/4,12:37:38,103.2
driver19,2017/5/4,12:37:39,103.2
driver19,2017/5/4,12:37:39,94.3
driver19,2017/5/4,12:37:40,99.2
driver19,2017/5/4,12:37:40,96.1
driver19,2017/5/4,12:37:41,93.8
driver19,2017/5/4,12:37:41,90.4
driver19,2017/5/4,12:37:42,93.8
driver19,2017/5/4,12:37:42,95.5
driver19,2017/5/4,12:37:43,97.9
driver19,2017/5/4,12:37:43,104.6
driver19,2017/5/4,12:37:44,91.5
driver19,2017/5/4,12:37:44,104.6
driver19,2017/5/4,12:37:44,97.9
driver19,2017/5/4,12:37:45,97.3
driver19,2017/5/4,12:37:45,91
driver19,2017/5/4,12:37:46,96.7
driver19,2017/5/4,12:37:46,98.6
driver19,2017/5/4,12:37:47,95.5
driver19,2017/5/4,12:37:47,95.5
driver19,2017/5/4,12:37:48,96.7
driver19,2017/5/4,12:37:48,97.9
driver19,2017/5/4,12:37:49,94.9
driver19,2017/5/4,12:37:49,98.6
driver19,2017/5/4,12:37:50,97.3
driver19,2017/5/4,12:37:50,103.2
driver19,2017/5/4,12:37:50,98.6
driver19,2017/5/4,12:37:51,94.9
driver19,2017/5/4,12:37:51,93.8
driver19,2017/5/4,12:37:52,96.1
driver19,2017/5/4,12:37:52,95.5
driver19,2017/5/4,12:37:53,103.2
driver19,2017/5/4,12:37:53,91.5
driver19,2017/5/4,12:37:54,92.1
driver19,2017/5/4,12:37:54,97.9
driver19,2017/5/4,12:37:55,99.9
driver19,2017/5/4,12:37:55,107.5
driver19,2017/5/4,12:37:56,107.5
driver19,2017/5/4,12:37:56,104.6
driver19,2017/5/4,12:37:56,96.7
driver19,2017/5/4,12:37:57,97.9
driver19,2017/5/4,12:37:57,93.2
driver19,2017/5/4,12:37:58,96.1
driver19,2017/5/4,12:37:58,97.3
driver19,2017/5/4,12:37:59,97.9
driver19,2017/5/4,12:37:59,98.6
driver19,2017/5/4,12:38:00,98.6
driver19,2017/5/4,12:38:00,94.9
driver19,2017/5/4,12:38:01,91.5
driver19,2017/5/4,12:38:01,98.6
driver19,2017/5/4,12:38:02,100.5
driver19,2017/5/4,12:38:02,93.8
driver19,2017/5/4,12:38:03,91.5
driver19,2017/5/4,12:38:03,94.3
driver19,2017/5/4,12:38:03,88.9
driver19,2017/5/4,12:38:04,99.2
driver19,2017/5/4,12:38:04,98.6
driver19,2017/5/4,12:38:05,93.2
driver19,2017/5/4,12:38:05,96.7
driver19,2017/5/4,12:38:06,100.5
driver19,2017/5/4,12:38:06,91.5
driver19,2017/5/4,12:38:07,90.4
driver19,2017/5/4,12:38:07,87.9
driver19,2017/5/4,12:38:07,87.4
driver19,2017/5/4,12:38:08,87.4
driver19,2017/5/4,12:38:08,94.9
driver19,2017/5/4,12:38:09,101.8
driver19,2017/5/4,12:38:09,101.8
driver19,2017/5/4,12:38:10,89.9
driver19,2017/5/4,12:38:10,100.5
driver19,2017/5/4,12:38:11,97.9
driver19,2017/5/4,12:38:11,93.2
driver19,2017/5/4,12:38:12,92.6
driver19,2017/5/4,12:38:12,96.7
driver19,2017/5/4,12:38:13,100.5
driver19,2017/5/4,12:38:13,94.9
driver19,2017/5/4,12:38:13,89.9
driver19,2017/5/4,12:38:14,88.4
driver19,2017/5/4,12:38:14,93.2
driver19,2017/5/4,12:38:15,94.9
driver19,2017/5/4,12:38:15,88.9
driver19,2017/5/4,12:38:16,89.4
driver19,2017/5/4,12:38:16,101.8
driver19,2017/5/4,12:38:17,92.6
driver19,2017/5/4,12:38:17,92.1
driver19,2017/5/4,12:38:17,97.9
driver19,2017/5/4,12:38:18,97.9
driver19,2017/5/4,12:38:18,94.3
driver19,2017/5/4,12:38:19,96.1
driver19,2017/5/4,12:38:19,92.1
driver19,2017/5/4,12:38:20,86.4
driver19,2017/5/4,12:38:20,98.6
driver19,2017/5/4,12:38:21,96.1
driver19,2017/5/4,12:38:21,86.4
driver19,2017/5/4,12:38:21,85.9
driver19,2017/5/4,12:38:22,91.5
driver19,2017/5/4,12:38:22,97.9
driver19,2017/5/4,12:38:23,89.9
driver19,2017/5/4,12:38:23,94.9
driver19,2017/5/4,12:38:24,91
driver19,2017/5/4,12:38:24,89.4
driver19,2017/5/4,12:38:25,90.4
driver19,2017/5/4,12:38:25,96.1
driver19,2017/5/4,12:38:25,92.6
driver19,2017/5/4,12:38:26,83.1
driver19,2017/5/4,12:38:26,86.9
driver19,2017/5/4,12:38:27,88.4
driver19,2017/5/4,12:38:27,84.5
driver19,2017/5/4,12:38:28,93.2
driver19,2017/5/4,12:38:28,93.2
driver19,2017/5/4,12:38:28,94.3
driver19,2017/5/4,12:38:29,87.9
driver19,2017/5/4,12:38:29,92.1
driver19,2017/5/4,12:38:30,91.5
driver19,2017/5/4,12:38:30,87.4
driver19,2017/5/4,12:38:31,86.9
driver19,2017/5/4,12:38:31,94.3
driver19,2017/5/4,12:38:32,88.9
driver19,2017/5/4,12:38:32,95.5
driver19,2017/5/4,12:38:32,89.4
driver19,2017/5/4,12:38:33,92.1
driver19,2017/5/4,12:38:33,94.3
driver19,2017/5/4,12:38:34,87.9
driver19,2017/5/4,12:38:34,97.3
driver19,2017/5/4,12:38:35,91.5
driver19,2017/5/4,12:38:35,95.5
driver19,2017/5/4,12:38:35,92.6
driver19,2017/5/4,12:38:36,94.9
driver19,2017/5/4,12:38:37,192.3
driver19,2017/5/4,12:38:37,141.1
driver19,2017/5/4,12:38:38,139.8
driver19,2017/5/4,12:38:38,63.8
driver19,2017/5/4,12:38:39,178.8
driver19,2017/5/4,12:38:39,50.9
driver19,2017/5/4,12:38:39,143.7
driver19,2017/5/4,12:38:40,111.4
driver19,2017/5/4,12:38:40,103.2
driver19,2017/5/4,12:38:41,97.3
driver19,2017/5/4,12:38:41,98.6
driver19,2017/5/4,12:38:42,99.9
driver19,2017/5/4,12:38:42,102.5
driver19,2017/5/4,12:38:42,128.2
driver19,2017/5/4,12:38:43,98.6
driver19,2017/5/4,12:38:43,91.5
driver19,2017/5/4,12:38:44,94.3
driver19,2017/5/4,12:38:44,97.3
driver19,2017/5/4,12:38:44,104.6
driver19,2017/5/4,12:38:45,160.2
driver19,2017/5/4,12:38:45,85.9
driver19,2017/5/4,12:38:45,98.6
driver19,2017/5/4,12:38:46,115.6
driver19,2017/5/4,12:38:46,138.6
driver19,2017/5/4,12:38:47,145.1
driver19,2017/5/4,12:38:47,150.8
driver19,2017/5/4,12:38:47,127.1
driver19,2017/5/4,12:38:47,14.1
